unidad_academica,id_estudiante,estado_civil,sexo,sit_laboral,tipo_residencia,anio_nacimiento,anio_egreso_med
ESCINFO,ESCINFO-8408,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8442,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8182,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8293,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8745,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8491,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8398,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8608,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8660,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8538,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-8689,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8629,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8534,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8415,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8409,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8710,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8164,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8626,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8466,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8390,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8572,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7477,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8653,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7969,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8194,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8439,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8444,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7831,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-8694,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8754,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8278,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8485,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8733,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7867,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8783,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8685,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-7719,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8240,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8204,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-8703,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-8670,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8676,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8407,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8780,1.0,2,NC,2.0,2002,2018
ESCINFO,ESCINFO-8336,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8640,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-8811,1.0,1,NC,4.0,2001,2019
ESCINFO,ESCINFO-8607,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8355,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8551,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8354,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8458,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8554,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8229,1.0,2,NC,1.0,2001,2018
ESCINFO,ESCINFO-8747,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8449,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8337,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8615,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8360,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-285,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-4631,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-8656,1.0,2,NC,4.0,2002,2018
ESCINFO,ESCINFO-8301,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8486,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7513,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8753,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8236,1.0,1,NC,1.0,2002,2022
ESCINFO,ESCINFO-8727,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8314,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8546,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8395,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8633,3.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8801,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-8827,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8069,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8657,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8510,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8604,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-350,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-1371,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5273,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7603,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8639,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-8527,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8316,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8729,1.0,2,No,4.0,2003,2019
ESCINFO,ESCINFO-8463,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8755,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8172,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7922,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8259,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8651,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8557,1.0,1,NC,3.0,2003,2019
ESCINFO,ESCINFO-8582,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-7568,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8179,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8187,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-8865,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8543,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8654,1.0,2,No,4.0,2003,2018
ESCINFO,ESCINFO-8888,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-8825,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8563,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8719,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8542,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-8548,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-8434,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-8695,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-8311,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-8095,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-7990,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-8260,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-6248,1.0,1,NC,2.0,2003,2018
ESCINFO,ESCINFO-6224,2.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8789,1.0,1,NC,-1.0,2002,2014
ESCINFO,ESCINFO-8424,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-6209,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-8736,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8288,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8722,1.0,2,No,4.0,2003,2019
ESCINFO,ESCINFO-8889,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-720,1.0,1,NC,-1.0,2003,2016
ESCINFO,ESCINFO-1652,1.0,2,NC,3.0,2002,2017
ESCINFO,ESCINFO-3240,1.0,1,NC,2.0,2001,2016
ESCINFO,ESCINFO-5208,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-5422,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-5436,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5479,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-5924,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-5962,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-5983,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6062,3.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-6162,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6192,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6315,2.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-6393,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-6425,3.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6451,2.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6526,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6541,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6774,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6907,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7001,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7139,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6222,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6751,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-7260,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-1755,1.0,1,NC,2.0,2001,2015
ESCINFO,ESCINFO-3400,1.0,2,NC,-1.0,2000,2017
ESCINFO,ESCINFO-5448,1.0,1,NC,3.0,2002,2019
ESCINFO,ESCINFO-5607,1.0,1,NC,2.0,2002,2018
ESCINFO,ESCINFO-5721,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6182,1.0,1,NC,2.0,2002,2019
ESCINFO,ESCINFO-6429,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6523,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-6875,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-6959,1.0,1,NC,2.0,2002,2018
ESCINFO,ESCINFO-1439,1.0,2,NC,1.0,2000,2017
ESCINFO,ESCINFO-5176,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6036,1.0,2,NC,3.0,2004,2020
ESCINFO,ESCINFO-6136,1.0,1,NC,3.0,2002,2019
ESCINFO,ESCINFO-6163,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-6213,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-6247,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6386,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-6887,1.0,1,No,4.0,2004,2020
ESCINFO,ESCINFO-7128,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-7168,3.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6154,1.0,2,NC,1.0,2003,2019
ESCINFO,ESCINFO-7216,1.0,1,NC,4.0,2002,2019
ESCINFO,ESCINFO-4700,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-4593,1.0,1,Si,4.0,2003,2018
ESCINFO,ESCINFO-5453,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4656,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-6424,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-6449,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6483,1.0,2,NC,1.0,2001,2019
ESCINFO,ESCINFO-6485,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-6576,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-6804,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6854,1.0,1,NC,4.0,2003,2018
ESCINFO,ESCINFO-6956,1.0,2,NC,2.0,2003,2019
ESCINFO,ESCINFO-7053,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-7136,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-7251,1.0,1,NC,1.0,2003,2019
ESCINFO,ESCINFO-2647,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6957,1.0,1,NC,1.0,2002,2019
ESCINFO,ESCINFO-6994,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7129,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6658,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-3786,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-1524,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-4966,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6270,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-692,1.0,2,NC,2.0,2002,2018
ESCINFO,ESCINFO-6984,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-6560,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7105,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7116,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-3296,1.0,1,NC,-1.0,2003,2017
ESCINFO,ESCINFO-5326,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-5362,1.0,1,No,4.0,2001,2018
ESCINFO,ESCINFO-6981,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-7176,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6365,1.0,1,NC,4.0,2002,2019
ESCINFO,ESCINFO-6517,1.0,2,NC,3.0,2001,2018
ESCINFO,ESCINFO-6519,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-6522,1.0,1,NC,3.0,2001,2018
ESCINFO,ESCINFO-7189,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-1777,1.0,2,NC,-1.0,2003,2015
ESCINFO,ESCINFO-5540,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6589,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-6691,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5836,1.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-5943,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6333,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6599,2.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7117,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-6004,3.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-7037,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-7201,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6665,1.0,1,No,2.0,2004,2020
ESCINFO,ESCINFO-6278,1.0,2,NC,3.0,2002,2019
ESCINFO,ESCINFO-5474,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6823,1.0,1,NC,3.0,2001,2018
ESCINFO,ESCINFO-7223,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-778,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-2395,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-2313,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6458,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-2127,1.0,2,NC,1.0,2003,2018
ESCINFO,ESCINFO-6951,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7011,1.0,2,NC,3.0,2003,2019
ESCINFO,ESCINFO-7172,1.0,2,No,4.0,2001,2019
ESCINFO,ESCINFO-4904,1.0,1,NC,2.0,2001,2019
ESCINFO,ESCINFO-4980,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-1041,1.0,2,NC,1.0,2004,2020
ESCINFO,ESCINFO-4802,1.0,1,NC,1.0,2003,2018
ESCINFO,ESCINFO-6554,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-7264,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-6103,1.0,2,NC,2.0,2002,2019
ESCINFO,ESCINFO-6377,1.0,1,NC,2.0,2004,2020
ESCINFO,ESCINFO-7242,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7133,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-6026,1.0,2,NC,4.0,2004,2020
ESCINFO,ESCINFO-6669,1.0,1,NC,1.0,2001,2018
ESCINFO,ESCINFO-7039,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-5571,1.0,2,NC,1.0,2002,2018
ESCINFO,ESCINFO-5899,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-6421,1.0,2,NC,2.0,2001,2019
ESCINFO,ESCINFO-6614,1.0,1,Si,2.0,2004,2020
ESCINFO,ESCINFO-5727,1.0,2,Si,2.0,2002,2019
ESCINFO,ESCINFO-6171,1.0,2,NC,3.0,2001,2018
ESCINFO,ESCINFO-6139,1.0,2,NC,3.0,2004,2020
ESCINFO,ESCINFO-7266,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6692,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6910,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6280,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-6843,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5786,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-6409,1.0,2,NC,2.0,2003,2018
ESCINFO,ESCINFO-7086,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5865,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-7169,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-7019,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-4620,1.0,1,NC,2.0,2001,2018
ESCINFO,ESCINFO-4707,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-4710,1.0,1,NC,1.0,2001,2019
ESCINFO,ESCINFO-4711,1.0,1,No,4.0,2003,2018
ESCINFO,ESCINFO-5200,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5202,1.0,1,NC,4.0,2003,2019
ESCINFO,ESCINFO-5212,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5217,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5247,1.0,1,NC,1.0,2004,2020
ESCINFO,ESCINFO-5253,1.0,2,Si,2.0,2001,2018
ESCINFO,ESCINFO-5274,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5276,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5295,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5297,1.0,2,NC,4.0,2002,2019
ESCINFO,ESCINFO-5298,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5300,1.0,2,NC,1.0,2002,2019
ESCINFO,ESCINFO-5301,1.0,1,NC,4.0,2004,2020
ESCINFO,ESCINFO-5302,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5304,1.0,1,NC,2.0,2003,2019
ESCINFO,ESCINFO-5307,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5308,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5313,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5323,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5322,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5347,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5356,1.0,2,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5368,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5369,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5370,1.0,2,NC,-1.0,2002,2022
ESCINFO,ESCINFO-5371,1.0,2,NC,-1.0,2003,2021
ESCINFO,ESCINFO-5372,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5373,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5374,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5375,1.0,1,NC,-1.0,2001,2021
ESCINFO,ESCINFO-5376,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5377,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5378,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5379,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5380,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5382,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5384,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5386,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5387,1.0,2,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5390,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5399,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5414,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5446,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5462,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5470,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5477,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5484,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5490,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5493,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5495,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5508,1.0,2,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5532,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5206,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5460,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5514,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5552,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5563,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5574,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5575,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5586,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5615,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5620,1.0,1,NC,-1.0,2002,2019
ESCINFO,ESCINFO-5626,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-5643,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5649,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5685,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5698,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5710,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5714,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5715,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5716,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-5750,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-5760,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5761,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5764,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-5769,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-6258,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-6068,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-1822,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-60,1.0,2,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8890,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8891,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8892,1.0,1,NC,-1.0,2000,2020
ESCINFO,ESCINFO-8894,1.0,2,NC,-1.0,2001,2021
ESCINFO,ESCINFO-8895,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-4305,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8896,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-4171,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-4319,1.0,2,NC,2.0,2004,2020
ESCINFO,ESCINFO-6960,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-3404,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-5853,1.0,2,NC,-1.0,2004,2020
ESCINFO,ESCINFO-5849,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6816,1.0,1,NC,4.0,2003,2018
ESCINFO,ESCINFO-3459,1.0,2,NC,-1.0,2001,2019
ESCINFO,ESCINFO-2505,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-8897,1.0,1,NC,1.0,2002,2018
ESCINFO,ESCINFO-8898,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-8899,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8900,1.0,1,NC,-1.0,2001,2018
ESCINFO,ESCINFO-8901,1.0,2,No,2.0,2004,2020
ESCINFO,ESCINFO-8902,2.0,1,NC,4.0,2002,2018
ESCINFO,ESCINFO-8903,1.0,1,NC,-1.0,2003,2019
ESCINFO,ESCINFO-8904,1.0,1,NC,-1.0,2003,2018
ESCINFO,ESCINFO-4941,1.0,2,NC,-1.0,2003,2018
ESCINFO,ESCINFO-8905,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8906,1.0,1,NC,-1.0,2002,2018
ESCINFO,ESCINFO-8907,1.0,1,NC,-1.0,2004,2020
ESCINFO,ESCINFO-128,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-6112,1.0,1,NC,4.0,2001,2018
ESCINFO,ESCINFO-3866,1.0,1,NC,-1.0,2001,2019
ESCINFO,ESCINFO-4392,1.0,2,NC,-1.0,2003,2019
